State,Date,Hourly Demand Met (in MW),
Uttar Pradesh - 2025,21-Jan 10pm,15843.25,
Uttar Pradesh - 2025,21-Jan 11pm,13942.84,
Uttar Pradesh - 2025,22-Jan 12am,12783.61,
Uttar Pradesh - 2025,22-Jan 1am,11971.32,
Uttar Pradesh - 2025,22-Jan 2am,11517.64,
Uttar Pradesh - 2025,22-Jan 3am,11313.78,
Uttar Pradesh - 2025,22-Jan 4am,11488.73,
Uttar Pradesh - 2025,22-Jan 5am,12770.2,
Uttar Pradesh - 2025,22-Jan 6am,14489.38,
Uttar Pradesh - 2025,22-Jan 7am,14426.65,
Uttar Pradesh - 2025,22-Jan 8am,14592.11,
Uttar Pradesh - 2025,22-Jan 9am,16769.22,
Uttar Pradesh - 2025,22-Jan 10am,18926.09,
Uttar Pradesh - 2025,22-Jan 11am,19224.4,
Uttar Pradesh - 2025,22-Jan 12pm,17332.98,
Uttar Pradesh - 2025,22-Jan 1pm,16269.36,
Uttar Pradesh - 2025,22-Jan 2pm,14475.7,
Uttar Pradesh - 2025,22-Jan 3pm,12825.55,
Uttar Pradesh - 2025,22-Jan 4pm,11125.31,
Uttar Pradesh - 2025,22-Jan 5pm,12161.04,
Uttar Pradesh - 2025,22-Jan 6pm,16419.95,
Uttar Pradesh - 2025,22-Jan 7pm,18821.45,
Uttar Pradesh - 2025,22-Jan 8pm,19061.95,
Uttar Pradesh - 2025,22-Jan 9pm,17609.87,
Uttar Pradesh - 2025,22-Jan 10pm,15894.66,
Uttar Pradesh - 2025,22-Jan 11pm,14006.63,
Uttar Pradesh - 2025,23-Jan 12am,12698.64,
Uttar Pradesh - 2025,23-Jan 1am,11838.43,
Uttar Pradesh - 2025,23-Jan 2am,11267.25,
Uttar Pradesh - 2025,23-Jan 3am,11020.74,
Uttar Pradesh - 2025,23-Jan 4am,11138.99,
Uttar Pradesh - 2025,23-Jan 5am,12309.86,
Uttar Pradesh - 2025,23-Jan 6am,13847.55,
Uttar Pradesh - 2025,23-Jan 7am,13694.17,
Uttar Pradesh - 2025,23-Jan 8am,14550.73,
Uttar Pradesh - 2025,23-Jan 9am,16433.21,
Uttar Pradesh - 2025,23-Jan 10am,18255.13,
Uttar Pradesh - 2025,23-Jan 11am,18325.71,
Uttar Pradesh - 2025,23-Jan 12pm,16981.86,
Uttar Pradesh - 2025,23-Jan 1pm,15365.38,
Uttar Pradesh - 2025,23-Jan 2pm,14137.36,
Uttar Pradesh - 2025,23-Jan 3pm,12526.75,
Uttar Pradesh - 2025,23-Jan 4pm,11363.33,
Uttar Pradesh - 2025,23-Jan 5pm,12312.77,
Uttar Pradesh - 2025,23-Jan 6pm,17251.87,
Uttar Pradesh - 2025,23-Jan 7pm,18797.75,
Uttar Pradesh - 2025,23-Jan 8pm,19329.91,
Uttar Pradesh - 2025,23-Jan 9pm,17896.85,
Uttar Pradesh - 2025,23-Jan 10pm,16276.1,
Uttar Pradesh - 2025,23-Jan 11pm,14092.88,
Uttar Pradesh - 2025,24-Jan 12am,12838.18,
Uttar Pradesh - 2025,24-Jan 1am,11795.71,
Uttar Pradesh - 2025,24-Jan 2am,11537.08,
Uttar Pradesh - 2025,24-Jan 3am,11333.41,
Uttar Pradesh - 2025,24-Jan 4am,11579.1,
Uttar Pradesh - 2025,24-Jan 5am,12870.78,
Uttar Pradesh - 2025,24-Jan 6am,14328.01,
Uttar Pradesh - 2025,24-Jan 7am,14829.53,
Uttar Pradesh - 2025,24-Jan 8am,15918.93,
Uttar Pradesh - 2025,24-Jan 9am,16934.86,
Uttar Pradesh - 2025,24-Jan 10am,19263.27,
Uttar Pradesh - 2025,24-Jan 11am,20005.31,
Uttar Pradesh - 2025,24-Jan 12pm,18465.39,
Uttar Pradesh - 2025,24-Jan 1pm,16520.16,
Uttar Pradesh - 2025,24-Jan 2pm,14244.03,
Uttar Pradesh - 2025,24-Jan 3pm,12707.75,
Uttar Pradesh - 2025,24-Jan 4pm,10903.16,
Uttar Pradesh - 2025,24-Jan 5pm,11969.14,
Uttar Pradesh - 2025,24-Jan 6pm,15186.5,
Uttar Pradesh - 2025,24-Jan 7pm,18250.72,
Uttar Pradesh - 2025,24-Jan 8pm,19494.26,
Uttar Pradesh - 2025,24-Jan 9pm,18041.02,
Uttar Pradesh - 2025,24-Jan 10pm,16671.51,
Uttar Pradesh - 2025,24-Jan 11pm,14819.17,
Uttar Pradesh - 2025,25-Jan 12am,13504.39,
Uttar Pradesh - 2025,25-Jan 1am,12711.57,
Uttar Pradesh - 2025,25-Jan 2am,12247.17,
Uttar Pradesh - 2025,25-Jan 3am,12090.69,
Uttar Pradesh - 2025,25-Jan 4am,12247.54,
Uttar Pradesh - 2025,25-Jan 5am,13609.79,
Uttar Pradesh - 2025,25-Jan 6am,14722.59,
Uttar Pradesh - 2025,25-Jan 7am,15251.65,
Uttar Pradesh - 2025,25-Jan 8am,15978.36,
Uttar Pradesh - 2025,25-Jan 9am,17477.37,
Uttar Pradesh - 2025,25-Jan 10am,18319.25,
Uttar Pradesh - 2025,25-Jan 11am,18949.2,
Uttar Pradesh - 2025,25-Jan 12pm,17621.05,
Uttar Pradesh - 2025,25-Jan 1pm,15763.35,
Uttar Pradesh - 2025,25-Jan 2pm,14588.43,
Uttar Pradesh - 2025,25-Jan 3pm,13347.12,
Uttar Pradesh - 2025,25-Jan 4pm,11192.75,
Uttar Pradesh - 2025,25-Jan 5pm,11618.27,
Uttar Pradesh - 2025,25-Jan 6pm,15704.11,
Uttar Pradesh - 2025,25-Jan 7pm,19988.72,
Uttar Pradesh - 2025,25-Jan 8pm,19843.72,
Uttar Pradesh - 2025,25-Jan 9pm,18318.37,
Uttar Pradesh - 2025,25-Jan 10pm,16169.36,
Uttar Pradesh - 2025,25-Jan 11pm,14361.78,
Uttar Pradesh - 2025,26-Jan 12am,12934.21,
Uttar Pradesh - 2025,26-Jan 1am,12155.96,
Uttar Pradesh - 2025,26-Jan 2am,11619.09,
Uttar Pradesh - 2025,26-Jan 3am,11412.98,
Uttar Pradesh - 2025,26-Jan 4am,11638.94,
Uttar Pradesh - 2025,26-Jan 5am,12924.82,
Uttar Pradesh - 2025,26-Jan 6am,15383.44,
Uttar Pradesh - 2025,26-Jan 7am,17597.32,
Uttar Pradesh - 2025,26-Jan 8am,19567.06,
Uttar Pradesh - 2025,26-Jan 9am,20850.51,
Uttar Pradesh - 2025,26-Jan 10am,20961.63,
Uttar Pradesh - 2025,26-Jan 11am,20400.32,
Uttar Pradesh - 2025,26-Jan 12pm,19323.75,
Uttar Pradesh - 2025,26-Jan 1pm,17661.98,
Uttar Pradesh - 2025,26-Jan 2pm,15916.5,
Uttar Pradesh - 2025,26-Jan 3pm,14809.26,
Uttar Pradesh - 2025,26-Jan 4pm,13840.56,
Uttar Pradesh - 2025,26-Jan 5pm,13630.63,
Uttar Pradesh - 2025,26-Jan 6pm,16050.63,
Uttar Pradesh - 2025,26-Jan 7pm,18693.69,
Uttar Pradesh - 2025,26-Jan 8pm,18137.59,
Uttar Pradesh - 2025,26-Jan 9pm,16869.96,
Uttar Pradesh - 2025,26-Jan 10pm,15029.69,
Uttar Pradesh - 2025,26-Jan 11pm,13214.03,
Uttar Pradesh - 2025,27-Jan 12am,12009.57,
Uttar Pradesh - 2025,27-Jan 1am,11238.6,
Uttar Pradesh - 2025,27-Jan 2am,10850.6,
Uttar Pradesh - 2025,27-Jan 3am,10705.81,
Uttar Pradesh - 2025,27-Jan 4am,10873.51,
Uttar Pradesh - 2025,27-Jan 5am,12239.75,
Uttar Pradesh - 2025,27-Jan 6am,13864.66,
Uttar Pradesh - 2025,27-Jan 7am,13267.57,
Uttar Pradesh - 2025,27-Jan 8am,16167.17,
Uttar Pradesh - 2025,27-Jan 9am,17475.62,
Uttar Pradesh - 2025,27-Jan 10am,19123.13,
Uttar Pradesh - 2025,27-Jan 11am,18219.73,
Uttar Pradesh - 2025,27-Jan 12pm,17970.65,
Uttar Pradesh - 2025,27-Jan 1pm,17140.39,
Uttar Pradesh - 2025,27-Jan 2pm,15311.11,
Uttar Pradesh - 2025,27-Jan 3pm,14523.67,
Uttar Pradesh - 2025,27-Jan 4pm,11368.16,
Uttar Pradesh - 2025,27-Jan 5pm,12080.57,
Uttar Pradesh - 2025,27-Jan 6pm,16638.05,
Uttar Pradesh - 2025,27-Jan 7pm,18401.36,
Uttar Pradesh - 2025,27-Jan 8pm,19922.5,
Uttar Pradesh - 2025,27-Jan 9pm,18393.99,
Uttar Pradesh - 2025,27-Jan 10pm,16317.86,
Uttar Pradesh - 2025,27-Jan 11pm,14151.13,
Uttar Pradesh - 2025,28-Jan 12am,12977.25,
Uttar Pradesh - 2025,28-Jan 1am,12088.89,
Uttar Pradesh - 2025,28-Jan 2am,11679.1,
Uttar Pradesh - 2025,28-Jan 3am,11580.45,
Uttar Pradesh - 2025,28-Jan 4am,11795.48,
Uttar Pradesh - 2025,28-Jan 5am,13151.21,
Uttar Pradesh - 2025,28-Jan 6am,14735.5,
Uttar Pradesh - 2025,28-Jan 7am,15032.54,
Uttar Pradesh - 2025,28-Jan 8am,15536.07,
Uttar Pradesh - 2025,28-Jan 9am,17149.73,
Uttar Pradesh - 2025,28-Jan 10am,19193.81,
Uttar Pradesh - 2025,28-Jan 11am,19402.54,
Uttar Pradesh - 2025,28-Jan 12pm,18538.86,
Uttar Pradesh - 2025,28-Jan 1pm,16856.98,
Uttar Pradesh - 2025,28-Jan 2pm,15363,
Uttar Pradesh - 2025,28-Jan 3pm,14029.26,
Uttar Pradesh - 2025,28-Jan 4pm,12325.28,
Uttar Pradesh - 2025,28-Jan 5pm,12763.28,
Uttar Pradesh - 2025,28-Jan 6pm,16755.04,
Uttar Pradesh - 2025,28-Jan 7pm,18927.14,
Uttar Pradesh - 2025,28-Jan 8pm,20224.43,
Uttar Pradesh - 2025,28-Jan 9pm,18474.8,
Uttar Pradesh - 2025,28-Jan 10pm,16435.52,
Uttar Pradesh - 2025,28-Jan 11pm,14470.84,
Uttar Pradesh - 2025,29-Jan 12am,13121.88,
Uttar Pradesh - 2025,29-Jan 1am,12480.81,
Uttar Pradesh - 2025,29-Jan 2am,11867.88,
Uttar Pradesh - 2025,29-Jan 3am,11698.52,
Uttar Pradesh - 2025,29-Jan 4am,11994.7,
Uttar Pradesh - 2025,29-Jan 5am,13419.2,
Uttar Pradesh - 2025,29-Jan 6am,15146.62,
Uttar Pradesh - 2025,29-Jan 7am,15040.96,
Uttar Pradesh - 2025,29-Jan 8am,16319.41,
Uttar Pradesh - 2025,29-Jan 9am,17047.52,
Uttar Pradesh - 2025,29-Jan 10am,19923.11,
Uttar Pradesh - 2025,29-Jan 11am,20335.05,
Uttar Pradesh - 2025,29-Jan 12pm,18320.47,
Uttar Pradesh - 2025,29-Jan 1pm,15979.68,
Uttar Pradesh - 2025,29-Jan 2pm,14122.49,
Uttar Pradesh - 2025,29-Jan 3pm,13612.94,
Uttar Pradesh - 2025,29-Jan 4pm,13191.51,
Uttar Pradesh - 2025,29-Jan 5pm,13625.84,
Uttar Pradesh - 2025,29-Jan 6pm,16944.89,
Uttar Pradesh - 2025,29-Jan 7pm,18356.61,
Uttar Pradesh - 2025,29-Jan 8pm,19790.03,
Uttar Pradesh - 2025,29-Jan 9pm,18226.2,
Uttar Pradesh - 2025,29-Jan 10pm,16393.48,
Uttar Pradesh - 2025,29-Jan 11pm,14377.89,
Uttar Pradesh - 2025,30-Jan 12am,12973.35,
Uttar Pradesh - 2025,30-Jan 1am,12229.4,
Uttar Pradesh - 2025,30-Jan 2am,11933.78,
Uttar Pradesh - 2025,30-Jan 3am,11652.75,
Uttar Pradesh - 2025,30-Jan 4am,11780.95,
Uttar Pradesh - 2025,30-Jan 5am,12883.79,
Uttar Pradesh - 2025,30-Jan 6am,14249.5,
Uttar Pradesh - 2025,30-Jan 7am,15271.97,
Uttar Pradesh - 2025,30-Jan 8am,16054.46,
Uttar Pradesh - 2025,30-Jan 9am,16943.24,
Uttar Pradesh - 2025,30-Jan 10am,18727.2,
Uttar Pradesh - 2025,30-Jan 11am,19679.13,
Uttar Pradesh - 2025,30-Jan 12pm,17950.79,
Uttar Pradesh - 2025,30-Jan 1pm,16312.53,
Uttar Pradesh - 2025,30-Jan 2pm,14597.35,
Uttar Pradesh - 2025,30-Jan 3pm,13539.57,
Uttar Pradesh - 2025,30-Jan 4pm,11480.6,
Uttar Pradesh - 2025,30-Jan 5pm,12547.03,
Uttar Pradesh - 2025,30-Jan 6pm,17561.87,
Uttar Pradesh - 2025,30-Jan 7pm,18414.8,
Uttar Pradesh - 2025,30-Jan 8pm,19936.64,
Uttar Pradesh - 2025,30-Jan 9pm,18245.14,
Uttar Pradesh - 2025,30-Jan 10pm,16313.45,
Uttar Pradesh - 2025,30-Jan 11pm,14445.7,
Uttar Pradesh - 2025,31-Jan 12am,13099.82,
Uttar Pradesh - 2025,31-Jan 1am,12244.6,
Uttar Pradesh - 2025,31-Jan 2am,11804.03,
Uttar Pradesh - 2025,31-Jan 3am,11628.7,
Uttar Pradesh - 2025,31-Jan 4am,11757.03,
Uttar Pradesh - 2025,31-Jan 5am,13108.5,
Uttar Pradesh - 2025,31-Jan 6am,14927,
Uttar Pradesh - 2025,31-Jan 7am,14589.18,
Uttar Pradesh - 2025,31-Jan 8am,16188.28,
Uttar Pradesh - 2025,31-Jan 9am,16808.34,
Uttar Pradesh - 2025,31-Jan 10am,19080.13,
Uttar Pradesh - 2025,31-Jan 11am,20154.63,
Uttar Pradesh - 2025,31-Jan 12pm,18936.58,
Uttar Pradesh - 2025,31-Jan 1pm,17676.21,
Uttar Pradesh - 2025,31-Jan 2pm,15433.8,
Uttar Pradesh - 2025,31-Jan 3pm,13921.89,
Uttar Pradesh - 2025,31-Jan 4pm,12030.88,
Uttar Pradesh - 2025,31-Jan 5pm,12118.89,
Uttar Pradesh - 2025,31-Jan 6pm,16331.93,
Uttar Pradesh - 2025,31-Jan 7pm,19129.6,
Uttar Pradesh - 2025,31-Jan 8pm,19482.79,
Uttar Pradesh - 2025,31-Jan 9pm,17882.7,
Uttar Pradesh - 2025,31-Jan 10pm,15969.57,
Uttar Pradesh - 2025,31-Jan 11pm,13986.75,
Uttar Pradesh - 2025,01-Feb 12am,12888.63,
Uttar Pradesh - 2025,01-Feb 1am,12101.87,
Uttar Pradesh - 2025,01-Feb 2am,11608.37,
Uttar Pradesh - 2025,01-Feb 3am,11570.64,
Uttar Pradesh - 2025,01-Feb 4am,11459.6,
Uttar Pradesh - 2025,01-Feb 5am,12731.53,
Uttar Pradesh - 2025,01-Feb 6am,13970.28,
Uttar Pradesh - 2025,01-Feb 7am,13145.33,
Uttar Pradesh - 2025,01-Feb 8am,14937.79,
Uttar Pradesh - 2025,01-Feb 9am,16571.82,
Uttar Pradesh - 2025,01-Feb 10am,18686.29,
Uttar Pradesh - 2025,01-Feb 11am,19542.3,
Uttar Pradesh - 2025,01-Feb 12pm,18271.44,
Uttar Pradesh - 2025,01-Feb 1pm,16491.74,
Uttar Pradesh - 2025,01-Feb 2pm,14400.36,
Uttar Pradesh - 2025,01-Feb 3pm,12984.49,
Uttar Pradesh - 2025,01-Feb 4pm,11648.49,
Uttar Pradesh - 2025,01-Feb 5pm,12702.66,
Uttar Pradesh - 2025,01-Feb 6pm,17282.95,
Uttar Pradesh - 2025,01-Feb 7pm,18747.77,
Uttar Pradesh - 2025,01-Feb 8pm,19148.62,
Uttar Pradesh - 2025,01-Feb 9pm,17568.44,
Uttar Pradesh - 2025,01-Feb 10pm,15796.11,
Uttar Pradesh - 2025,01-Feb 11pm,14104.62,
Uttar Pradesh - 2025,02-Feb 12am,13003.57,
Uttar Pradesh - 2025,02-Feb 1am,12271.92,
Uttar Pradesh - 2025,02-Feb 2am,11844.99,
Uttar Pradesh - 2025,02-Feb 3am,11620.26,
Uttar Pradesh - 2025,02-Feb 4am,11705.81,
Uttar Pradesh - 2025,02-Feb 5am,12925.95,
Uttar Pradesh - 2025,02-Feb 6am,13517.64,
Uttar Pradesh - 2025,02-Feb 7am,13705.98,
Uttar Pradesh - 2025,02-Feb 8am,14820.63,
Uttar Pradesh - 2025,02-Feb 9am,17231.33,
Uttar Pradesh - 2025,02-Feb 10am,18324.81,
Uttar Pradesh - 2025,02-Feb 11am,18075.94,
Uttar Pradesh - 2025,02-Feb 12pm,17014.83,
Uttar Pradesh - 2025,02-Feb 1pm,15902.68,
Uttar Pradesh - 2025,02-Feb 2pm,14167.65,
Uttar Pradesh - 2025,02-Feb 3pm,12900.33,
Uttar Pradesh - 2025,02-Feb 4pm,10853.09,
Uttar Pradesh - 2025,02-Feb 5pm,10332.5,
Uttar Pradesh - 2025,02-Feb 6pm,15757.59,
Uttar Pradesh - 2025,02-Feb 7pm,19230.82,
Uttar Pradesh - 2025,02-Feb 8pm,18180.99,
Uttar Pradesh - 2025,02-Feb 9pm,17001.88,
Uttar Pradesh - 2025,02-Feb 10pm,15078.33,
Uttar Pradesh - 2025,02-Feb 11pm,13494.63,
Uttar Pradesh - 2025,03-Feb 12am,12613.32,
Uttar Pradesh - 2025,03-Feb 1am,11901.57,
Uttar Pradesh - 2025,03-Feb 2am,11473.53,
Uttar Pradesh - 2025,03-Feb 3am,11324.69,
Uttar Pradesh - 2025,03-Feb 4am,11569.7,
Uttar Pradesh - 2025,03-Feb 5am,12912.92,
Uttar Pradesh - 2025,03-Feb 6am,14085.88,
Uttar Pradesh - 2025,03-Feb 7am,13581.74,
Uttar Pradesh - 2025,03-Feb 8am,15008.71,
Uttar Pradesh - 2025,03-Feb 9am,17454.72,
Uttar Pradesh - 2025,03-Feb 10am,18980.93,
Uttar Pradesh - 2025,03-Feb 11am,18968.4,
Uttar Pradesh - 2025,03-Feb 12pm,17597.34,
Uttar Pradesh - 2025,03-Feb 1pm,15951.57,
Uttar Pradesh - 2025,03-Feb 2pm,13990.96,
Uttar Pradesh - 2025,03-Feb 3pm,13167.92,
Uttar Pradesh - 2025,03-Feb 4pm,11380.01,
Uttar Pradesh - 2025,03-Feb 5pm,12552.13,
Uttar Pradesh - 2025,03-Feb 6pm,16279.79,
Uttar Pradesh - 2025,03-Feb 7pm,19475.85,
Uttar Pradesh - 2025,03-Feb 8pm,18787.79,
Uttar Pradesh - 2025,03-Feb 9pm,17353.57,
Uttar Pradesh - 2025,03-Feb 10pm,15423.9,
Uttar Pradesh - 2025,03-Feb 11pm,13935.47,
Uttar Pradesh - 2025,04-Feb 12am,12746.13,
Uttar Pradesh - 2025,04-Feb 1am,12067.4,
Uttar Pradesh - 2025,04-Feb 2am,11686.75,
Uttar Pradesh - 2025,04-Feb 3am,11497.09,
Uttar Pradesh - 2025,04-Feb 4am,11620.13,
Uttar Pradesh - 2025,04-Feb 5am,12739.93,
Uttar Pradesh - 2025,04-Feb 6am,13404.34,
Uttar Pradesh - 2025,04-Feb 7am,13284.2,
Uttar Pradesh - 2025,04-Feb 8am,14837.82,
Uttar Pradesh - 2025,04-Feb 9am,16694,
Uttar Pradesh - 2025,04-Feb 10am,17594.19,
Uttar Pradesh - 2025,04-Feb 11am,17340.58,
Uttar Pradesh - 2025,04-Feb 12pm,16448.65,
Uttar Pradesh - 2025,04-Feb 1pm,15444.87,
Uttar Pradesh - 2025,04-Feb 2pm,13662.48,
Uttar Pradesh - 2025,04-Feb 3pm,12930.87,
Uttar Pradesh - 2025,04-Feb 4pm,11341.2,
Uttar Pradesh - 2025,04-Feb 5pm,12701.75,
Uttar Pradesh - 2025,04-Feb 6pm,16558.2,
Uttar Pradesh - 2025,04-Feb 7pm,19375.63,
Uttar Pradesh - 2025,04-Feb 8pm,18194.55,
Uttar Pradesh - 2025,04-Feb 9pm,16612.86,
Uttar Pradesh - 2025,04-Feb 10pm,15412.01,
Uttar Pradesh - 2025,04-Feb 11pm,13823.85,
Uttar Pradesh - 2025,05-Feb 12am,12762.21,
Uttar Pradesh - 2025,05-Feb 1am,12070.98,
Uttar Pradesh - 2025,05-Feb 2am,11747.65,
Uttar Pradesh - 2025,05-Feb 3am,11565.5,
Uttar Pradesh - 2025,05-Feb 4am,11692.55,
Uttar Pradesh - 2025,05-Feb 5am,13000.3,
Uttar Pradesh - 2025,05-Feb 6am,13219.08,
Uttar Pradesh - 2025,05-Feb 7am,12789.51,
Uttar Pradesh - 2025,05-Feb 8am,14870.4,
Uttar Pradesh - 2025,05-Feb 9am,16747.91,
Uttar Pradesh - 2025,05-Feb 10am,18313.6,
Uttar Pradesh - 2025,05-Feb 11am,19421.46,
Uttar Pradesh - 2025,05-Feb 12pm,18567.2,
Uttar Pradesh - 2025,05-Feb 1pm,16065.12,
Uttar Pradesh - 2025,05-Feb 2pm,14367.38,
Uttar Pradesh - 2025,05-Feb 3pm,13104.24,
Uttar Pradesh - 2025,05-Feb 4pm,11356.5,
Uttar Pradesh - 2025,05-Feb 5pm,12715.54,
Uttar Pradesh - 2025,05-Feb 6pm,16389.56,
Uttar Pradesh - 2025,05-Feb 7pm,19314.76,
Uttar Pradesh - 2025,05-Feb 8pm,18646.12,
Uttar Pradesh - 2025,05-Feb 9pm,17197.15,
Uttar Pradesh - 2025,05-Feb 10pm,15517.99,
Uttar Pradesh - 2025,05-Feb 11pm,14032.63,
Uttar Pradesh - 2025,06-Feb 12am,12933.48,
Uttar Pradesh - 2025,06-Feb 1am,12293.47,
Uttar Pradesh - 2025,06-Feb 2am,11890.06,
Uttar Pradesh - 2025,06-Feb 3am,11615.7,
Uttar Pradesh - 2025,06-Feb 4am,11781.13,
Uttar Pradesh - 2025,06-Feb 5am,13050.83,
Uttar Pradesh - 2025,06-Feb 6am,14034.04,
Uttar Pradesh - 2025,06-Feb 7am,13948.46,
Uttar Pradesh - 2025,06-Feb 8am,15750.14,
Uttar Pradesh - 2025,06-Feb 9am,17343.96,
Uttar Pradesh - 2025,06-Feb 10am,18470.93,
Uttar Pradesh - 2025,06-Feb 11am,17821.93,
Uttar Pradesh - 2025,06-Feb 12pm,15799.33,
Uttar Pradesh - 2025,06-Feb 1pm,14395.11,
Uttar Pradesh - 2025,06-Feb 2pm,13359.16,
Uttar Pradesh - 2025,06-Feb 3pm,11808.77,
Uttar Pradesh - 2025,06-Feb 4pm,10336.89,
Uttar Pradesh - 2025,06-Feb 5pm,10355.87,
Uttar Pradesh - 2025,06-Feb 6pm,15739.88,
Uttar Pradesh - 2025,06-Feb 7pm,19583.45,
Uttar Pradesh - 2025,06-Feb 8pm,19387.03,
Uttar Pradesh - 2025,06-Feb 9pm,17786.82,
Uttar Pradesh - 2025,06-Feb 10pm,15864.75,
Uttar Pradesh - 2025,06-Feb 11pm,14192.14,
Uttar Pradesh - 2025,07-Feb 12am,13026.46,
Uttar Pradesh - 2025,07-Feb 1am,12287.65,
Uttar Pradesh - 2025,07-Feb 2am,11839.02,
Uttar Pradesh - 2025,07-Feb 3am,11555.68,
Uttar Pradesh - 2025,07-Feb 4am,11813.99,
Uttar Pradesh - 2025,07-Feb 5am,13124.26,
Uttar Pradesh - 2025,07-Feb 6am,13955.53,
Uttar Pradesh - 2025,07-Feb 7am,14217.46,
Uttar Pradesh - 2025,07-Feb 8am,15961.08,
Uttar Pradesh - 2025,07-Feb 9am,17944.98,
Uttar Pradesh - 2025,07-Feb 10am,19063.31,
Uttar Pradesh - 2025,07-Feb 11am,19193.04,
Uttar Pradesh - 2025,07-Feb 12pm,17768.72,
Uttar Pradesh - 2025,07-Feb 1pm,15552.8,
Uttar Pradesh - 2025,07-Feb 2pm,14193.59,
Uttar Pradesh - 2025,07-Feb 3pm,11726.97,
Uttar Pradesh - 2025,07-Feb 4pm,11260.64,
Uttar Pradesh - 2025,07-Feb 5pm,12216.82,
Uttar Pradesh - 2025,07-Feb 6pm,16508.67,
Uttar Pradesh - 2025,07-Feb 7pm,20111.68,
Uttar Pradesh - 2025,07-Feb 8pm,19132.51,
Uttar Pradesh - 2025,07-Feb 9pm,17538.49,
Uttar Pradesh - 2025,07-Feb 10pm,15590.37,
Uttar Pradesh - 2025,07-Feb 11pm,13941.86,
Uttar Pradesh - 2025,08-Feb 12am,12822.47,
Uttar Pradesh - 2025,08-Feb 1am,12099.15,
Uttar Pradesh - 2025,08-Feb 2am,11769.52,
Uttar Pradesh - 2025,08-Feb 3am,11511.19,
Uttar Pradesh - 2025,08-Feb 4am,11611.42,
Uttar Pradesh - 2025,08-Feb 5am,12889.2,
Uttar Pradesh - 2025,08-Feb 6am,14298.1,
Uttar Pradesh - 2025,08-Feb 7am,13605.22,
Uttar Pradesh - 2025,08-Feb 8am,15306.86,
Uttar Pradesh - 2025,08-Feb 9am,17509.15,
Uttar Pradesh - 2025,08-Feb 10am,18083.66,
Uttar Pradesh - 2025,08-Feb 11am,18556.72,
Uttar Pradesh - 2025,08-Feb 12pm,17674.11,
Uttar Pradesh - 2025,08-Feb 1pm,14909.92,
Uttar Pradesh - 2025,08-Feb 2pm,13714.2,
Uttar Pradesh - 2025,08-Feb 3pm,12261.44,
Uttar Pradesh - 2025,08-Feb 4pm,12284.69,
Uttar Pradesh - 2025,08-Feb 5pm,13462.56,
Uttar Pradesh - 2025,08-Feb 6pm,17144.83,
Uttar Pradesh - 2025,08-Feb 7pm,19955.41,
Uttar Pradesh - 2025,08-Feb 8pm,19449.36,
Uttar Pradesh - 2025,08-Feb 9pm,17789.67,
Uttar Pradesh - 2025,08-Feb 10pm,15905.14,
Uttar Pradesh - 2025,08-Feb 11pm,14271.84,
Uttar Pradesh - 2025,09-Feb 12am,13060.42,
Uttar Pradesh - 2025,09-Feb 1am,12258.4,
Uttar Pradesh - 2025,09-Feb 2am,11807.06,
Uttar Pradesh - 2025,09-Feb 3am,11616.27,
Uttar Pradesh - 2025,09-Feb 4am,11634.55,
Uttar Pradesh - 2025,09-Feb 5am,12855.83,
Uttar Pradesh - 2025,09-Feb 6am,13596.92,
Uttar Pradesh - 2025,09-Feb 7am,13193.85,
Uttar Pradesh - 2025,09-Feb 8am,14512.96,
Uttar Pradesh - 2025,09-Feb 9am,16495.17,
Uttar Pradesh - 2025,09-Feb 10am,18401.57,
Uttar Pradesh - 2025,09-Feb 11am,18629.44,
Uttar Pradesh - 2025,09-Feb 12pm,19430.3,
Uttar Pradesh - 2025,09-Feb 1pm,17620.01,
Uttar Pradesh - 2025,09-Feb 2pm,15222.28,
Uttar Pradesh - 2025,09-Feb 3pm,13989.65,
Uttar Pradesh - 2025,09-Feb 4pm,11347.06,
Uttar Pradesh - 2025,09-Feb 5pm,11725.91,
Uttar Pradesh - 2025,09-Feb 6pm,15926.49,
Uttar Pradesh - 2025,09-Feb 7pm,19407.87,
Uttar Pradesh - 2025,09-Feb 8pm,18479.18,
Uttar Pradesh - 2025,09-Feb 9pm,17200.15,
Uttar Pradesh - 2025,09-Feb 10pm,15348.87,
Uttar Pradesh - 2025,09-Feb 11pm,13523.51,
Uttar Pradesh - 2025,10-Feb 12am,12510.56,
Uttar Pradesh - 2025,10-Feb 1am,11896.63,
Uttar Pradesh - 2025,10-Feb 2am,11385.96,
Uttar Pradesh - 2025,10-Feb 3am,11297.49,
Uttar Pradesh - 2025,10-Feb 4am,11467.37,
Uttar Pradesh - 2025,10-Feb 5am,12814.89,
Uttar Pradesh - 2025,10-Feb 6am,14000.66,
Uttar Pradesh - 2025,10-Feb 7am,13683.96,
Uttar Pradesh - 2025,10-Feb 8am,14361.71,
Uttar Pradesh - 2025,10-Feb 9am,17038.91,
Uttar Pradesh - 2025,10-Feb 10am,18540.4,
Uttar Pradesh - 2025,10-Feb 11am,19548.26,
Uttar Pradesh - 2025,10-Feb 12pm,19051.73,
Uttar Pradesh - 2025,10-Feb 1pm,16903.27,
Uttar Pradesh - 2025,10-Feb 2pm,14989.02,
Uttar Pradesh - 2025,10-Feb 3pm,13609.69,
