actual_demand,predicted_demand,temp_weighted,month,holiday,is_weekend,hour,minute,y_lag_1,y_lag_24h,y_lag_7d
3734.03,,17.1,1,0,1,17,20,3716.25,3499.41,5402.9
3749.1,,17.1,1,0,1,17,25,3734.03,3471.06,5383.91
3761.91,,17.1,1,0,1,17,30,3749.1,3488.89,5393.69
3797.12,,17.1,1,0,1,17,35,3761.91,3457.77,5454.86
3786.99,,17.1,1,0,1,17,40,3797.12,3490.17,5426.81
3853.68,,17.1,1,0,1,17,45,3786.99,3565.05,5448.71
3863.51,,17.1,1,0,1,17,50,3853.68,3588.42,5424.7
3891.34,,17.1,1,0,1,17,55,3863.51,3521.36,5399.89
3907.54,,14.0,1,0,1,18,0,3891.34,3512.93,5416.02
3985.7,,14.0,1,0,1,18,5,3907.54,3536.83,5439.32
3951.14,,14.0,1,0,1,18,10,3985.7,3543.97,5392.39
3991.4,,14.0,1,0,1,18,15,3951.14,3564.6,5463.14
4025.24,,14.0,1,0,1,18,20,3991.4,3553.51,5400.12
4035.52,,14.0,1,0,1,18,25,4025.24,3587.71,5446.41
4037.58,,14.0,1,0,1,18,30,4035.52,3634.38,5490.35
4025.1,,14.0,1,0,1,18,35,4037.58,3627.04,5499.64
4035.54,,14.0,1,0,1,18,40,4025.1,3733.7,5468.87
4031.77,,14.0,1,0,1,18,45,4035.54,3670.32,5482.8
4006.92,,14.0,1,0,1,18,50,4031.77,3734.41,5431.27
4002.87,,14.0,1,0,1,18,55,4006.92,3721.15,5351.89
3977.22,,12.9,1,0,1,19,0,4002.87,3766.51,5290.07
3988.73,,12.9,1,0,1,19,5,3977.22,3806.06,5278.15
3954.32,,12.9,1,0,1,19,10,3988.73,3865.35,5235.29
3956.53,,12.9,1,0,1,19,15,3954.32,3878.12,5175.17
3954.9,,12.9,1,0,1,19,20,3956.53,3916.9,5159.65
3971.61,,12.9,1,0,1,19,25,3954.9,4003.24,5110.86
3926.15,,12.9,1,0,1,19,30,3971.61,3976.57,5119.23
3946.31,,12.9,1,0,1,19,35,3926.15,4003.4,5073.94
3901.33,,12.9,1,0,1,19,40,3946.31,4013.7,5034.97
3904.13,,12.9,1,0,1,19,45,3901.33,4016.66,5015.62
3908.74,,12.9,1,0,1,19,50,3904.13,3994.37,4893.49
3902.79,,12.9,1,0,1,19,55,3908.74,4003.71,4829.01
3867.07,,12.3,1,0,1,20,0,3902.79,4026.12,4799.21
3836.46,,12.3,1,0,1,20,5,3867.07,4010.1,4737.44
3831.99,,12.3,1,0,1,20,10,3836.46,4009.51,4666.25
3806.01,,12.3,1,0,1,20,15,3831.99,3979.85,4632.67
3822.69,,12.3,1,0,1,20,20,3806.01,3962.75,4589.72
3791.03,,12.3,1,0,1,20,25,3822.69,3978.37,4587.98
3785.69,,12.3,1,0,1,20,30,3791.03,3939.56,4548.82
3782.68,,12.3,1,0,1,20,35,3785.69,3968.8,4565.92
3783.07,,12.3,1,0,1,20,40,3782.68,3958.78,4493.99
3760.96,,12.3,1,0,1,20,45,3783.07,3896.85,4481.08
3775.79,,12.3,1,0,1,20,50,3760.96,3904.49,4436.1
3736.19,,12.3,1,0,1,20,55,3775.79,3871.75,4375.84
3699.58,,11.8,1,0,1,21,0,3736.19,3891.81,4309.22
3701.85,,11.8,1,0,1,21,5,3699.58,3861.28,4332.25
3643.38,,11.8,1,0,1,21,10,3701.85,3835.58,4284.88
3661.31,,11.8,1,0,1,21,15,3643.38,3827.59,4266.63
3642.02,,11.8,1,0,1,21,20,3661.31,3763.63,4258.38
3657.54,,11.8,1,0,1,21,25,3642.02,3733.99,4245.86
3636.21,,11.8,1,0,1,21,30,3657.54,3761.53,4195.36
3592.37,,11.8,1,0,1,21,35,3636.21,3737.85,4148.59
3570.35,,11.8,1,0,1,21,40,3592.37,3739.46,4118.93
3606.21,,11.8,1,0,1,21,45,3570.35,3726.68,4139.14
3560.5,,11.8,1,0,1,21,50,3606.21,3724.66,4095.4
3497.42,,11.8,1,0,1,21,55,3560.5,3687.9,4091.36
3509.75,,11.4,1,0,1,22,0,3497.42,3694.94,4051.78
3417.79,,11.4,1,0,1,22,5,3509.75,3677.47,4034.36
3385.44,,11.4,1,0,1,22,10,3417.79,3659.17,3989.63
3353.44,,11.4,1,0,1,22,15,3385.44,3582.79,3880.95
3332.04,,11.4,1,0,1,22,20,3353.44,3613.07,3854.36
3260.77,,11.4,1,0,1,22,25,3332.04,3582.75,3864.75
3246.88,,11.4,1,0,1,22,30,3260.77,3569.54,3815.84
3174.65,,11.4,1,0,1,22,35,3246.88,3592.19,3807.48
3168.3,,11.4,1,0,1,22,40,3174.65,3524.74,3821.18
2431.72,,10.6,1,0,0,0,0,3168.3,3582.44,3776.48
2405.12,,10.6,1,0,0,0,5,2431.72,3510.31,3796.29
2373.64,,10.6,1,0,0,0,10,2405.12,3537.11,3769.11
2342.11,,10.6,1,0,0,0,15,2373.64,3501.27,3754.67
2291.18,,10.6,1,0,0,0,20,2342.11,3481.87,3736.64
2254.2,,10.6,1,0,0,0,25,2291.18,3457.35,3732.99
2236.62,,10.6,1,0,0,0,30,2254.2,3444.39,3728.62
2198.5,,10.6,1,0,0,0,35,2236.62,3368.08,3755.28
2158.59,,10.6,1,0,0,0,40,2198.5,3362.31,3763.37
2133.94,,10.6,1,0,0,0,45,2158.59,3312.55,3783.88
2101.95,,10.6,1,0,0,0,50,2133.94,3288.42,3776.56
2079.43,,10.6,1,0,0,0,55,2101.95,3249.62,3729.3
2052.0,,10.3,1,0,0,1,0,2079.43,3230.36,3744.18
2016.94,,10.3,1,0,0,1,5,2052.0,3160.91,3774.68
2003.04,,10.3,1,0,0,1,10,2016.94,3137.16,3785.45
1978.36,,10.3,1,0,0,1,15,2003.04,2449.5,3816.09
1969.76,,10.3,1,0,0,1,20,1978.36,2387.46,3839.98
1945.19,,10.3,1,0,0,1,25,1969.76,2351.72,3884.92
1936.05,,10.3,1,0,0,1,30,1945.19,2326.22,3866.08
1908.99,,10.3,1,0,0,1,35,1936.05,2286.76,3917.68
1912.24,,10.3,1,0,0,1,40,1908.99,2263.96,3958.61
1877.36,,10.3,1,0,0,1,45,1912.24,2224.16,3934.26
1872.74,,10.3,1,0,0,1,50,1877.36,2181.72,3995.21
1855.47,,10.3,1,0,0,1,55,1872.74,2173.91,4023.1
1859.98,,9.9,1,0,0,2,0,1855.47,2143.53,4057.61
1850.46,,9.9,1,0,0,2,5,1859.98,2111.66,4109.96
1832.0,,9.9,1,0,0,2,10,1850.46,2092.16,4231.59
1825.4,,9.9,1,0,0,2,15,1832.0,2065.15,4260.52
1819.71,,9.9,1,0,0,2,20,1825.4,2029.52,4296.36
1797.34,,9.9,1,0,0,2,25,1819.71,1992.01,4295.88
1788.36,,9.9,1,0,0,2,30,1797.34,1991.94,4296.62
1786.87,,9.9,1,0,0,2,35,1788.36,1979.64,4342.85
1774.89,,9.9,1,0,0,2,40,1786.87,1959.66,4339.82
1766.41,,9.9,1,0,0,2,45,1774.89,1936.66,4357.15
1757.44,,9.9,1,0,0,2,50,1766.41,1925.02,4325.12
1754.16,,9.9,1,0,0,2,55,1757.44,1917.75,4366.6
1752.98,,9.4,1,0,0,3,0,1754.16,1895.78,4313.28
1741.35,,9.4,1,0,0,3,5,1752.98,1873.54,4320.79
1746.12,,9.4,1,0,0,3,10,1741.35,1868.18,4279.59
1739.65,,9.4,1,0,0,3,15,1746.12,1861.42,4268.37
1747.41,,9.4,1,0,0,3,20,1739.65,1844.41,4252.03
1748.73,,9.4,1,0,0,3,25,1747.41,1831.93,4272.94
1750.43,,9.4,1,0,0,3,30,1748.73,1827.08,4252.08
1744.4,,9.4,1,0,0,3,35,1750.43,1813.41,4255.16
1742.87,,9.4,1,0,0,3,40,1744.4,1805.43,4225.43
1745.94,,9.4,1,0,0,3,45,1742.87,1794.08,4254.46
1752.07,,9.4,1,0,0,3,50,1745.94,1792.92,4224.68
1758.55,,9.4,1,0,0,3,55,1752.07,1774.3,4203.95
1755.43,,9.2,1,0,0,4,0,1758.55,1768.3,4215.69
1781.11,,9.2,1,0,0,4,5,1755.43,1763.83,4166.66
1779.91,,9.2,1,0,0,4,10,1781.11,1744.68,4153.69
1805.7,,9.2,1,0,0,4,15,1779.91,1743.08,4173.17
1811.39,,9.2,1,0,0,4,20,1805.7,1735.03,4143.28
1824.16,,9.2,1,0,0,4,25,1811.39,1727.33,4130.4
1835.45,,9.2,1,0,0,4,30,1824.16,1725.23,4133.2
1854.67,,9.2,1,0,0,4,35,1835.45,1728.89,4145.22
1883.58,,9.2,1,0,0,4,40,1854.67,1720.94,4120.51
1905.07,,9.2,1,0,0,4,45,1883.58,1717.37,4117.04
1925.27,,9.2,1,0,0,4,50,1905.07,1722.3,4083.91
1947.62,,9.2,1,0,0,4,55,1925.27,1714.82,4067.83
1973.39,,9.0,1,0,0,5,0,1947.62,1722.12,4061.77
2022.67,,9.0,1,0,0,5,5,1973.39,1727.41,4009.85
2065.33,,9.0,1,0,0,5,10,2022.67,1726.88,3999.79
2121.54,,9.0,1,0,0,5,15,2065.33,1735.39,4039.71
2178.46,,9.0,1,0,0,5,20,2121.54,1727.3,4014.83
2208.87,,9.0,1,0,0,5,25,2178.46,1741.71,3997.84
2251.22,,9.0,1,0,0,5,30,2208.87,1764.36,3989.12
2318.48,,9.0,1,0,0,5,35,2251.22,1764.28,4001.0
2380.71,,9.0,1,0,0,5,40,2318.48,1777.17,3974.57
2426.69,,9.0,1,0,0,5,45,2380.71,1783.63,3972.04
2504.74,,9.0,1,0,0,5,50,2426.69,1799.96,3938.65
2546.67,,9.0,1,0,0,5,55,2504.74,1811.22,3905.59
2637.97,,8.1,1,0,0,6,0,2546.67,1826.07,3880.32
2760.37,,8.1,1,0,0,6,5,2637.97,1844.46,3813.25
2854.76,,8.1,1,0,0,6,10,2760.37,1850.24,3769.34
2981.16,,8.1,1,0,0,6,15,2854.76,1879.57,3711.29
3058.39,,8.1,1,0,0,6,20,2981.16,1910.01,3694.23
3136.19,,8.1,1,0,0,6,25,3058.39,1925.53,3660.39
3235.23,,8.1,1,0,0,6,30,3136.19,1966.26,3619.65
3309.64,,8.1,1,0,0,6,35,3235.23,1994.3,3567.0
3398.25,,8.1,1,0,0,6,40,3309.64,2004.08,3527.66
3518.38,,8.1,1,0,0,6,45,3398.25,2041.78,3498.57
3623.59,,8.1,1,0,0,6,50,3518.38,2073.47,3439.85
3692.41,,8.1,1,0,0,6,55,3623.59,2108.86,3393.32
3797.15,,8.0,1,0,0,7,0,3692.41,2134.5,3335.26
3938.58,,8.0,1,0,0,7,5,3797.15,2177.79,3274.23
4044.37,,8.0,1,0,0,7,10,3938.58,2218.32,3224.67
4171.98,,8.0,1,0,0,7,15,4044.37,2274.05,3188.87
4285.18,,8.0,1,0,0,7,20,4171.98,2344.53,3121.65
4383.7,,8.0,1,0,0,7,25,4285.18,2386.24,3081.59
4445.94,,8.0,1,0,0,7,30,4383.7,2441.33,3038.45
4534.25,,8.0,1,0,0,7,35,4445.94,2501.1,2965.68
4579.85,,8.0,1,0,0,7,40,4534.25,2555.17,2920.05
4665.71,,8.0,1,0,0,7,45,4579.85,2615.09,2868.41
4728.46,,8.0,1,0,0,7,50,4665.71,2656.9,2823.54
4710.6,,8.0,1,0,0,7,55,4728.46,2698.93,2683.62
4776.84,,9.5,1,0,0,8,0,4710.6,2744.29,2600.99
4794.82,,9.5,1,0,0,8,5,4776.84,2832.62,2589.09
4842.89,,9.5,1,0,0,8,10,4794.82,2865.29,2542.24
4851.71,,9.5,1,0,0,8,15,4842.89,2911.27,2495.69
4808.76,,9.5,1,0,0,8,20,4851.71,2989.8,2459.47
4840.77,,9.5,1,0,0,8,25,4808.76,3053.13,2410.22
4818.48,,9.5,1,0,0,8,30,4840.77,3147.1,2392.0
4799.86,,9.5,1,0,0,8,35,4818.48,3225.58,2356.31
4822.85,,9.5,1,0,0,8,40,4799.86,3282.55,2323.51
4794.88,,9.5,1,0,0,8,45,4822.85,3369.94,2284.85
4833.16,,9.5,1,0,0,8,50,4794.88,3458.52,2261.31
4778.28,,9.5,1,0,0,8,55,4833.16,3535.45,2235.02
4829.52,,12.4,1,0,0,9,0,4778.28,3585.44,2199.58
4830.87,,12.4,1,0,0,9,5,4829.52,3657.88,2171.36
4856.19,,12.4,1,0,0,9,10,4830.87,3695.45,2151.12
4913.58,,12.4,1,0,0,9,15,4856.19,3767.11,2122.03
4947.13,,12.4,1,0,0,9,20,4913.58,3812.12,2115.13
4983.81,,12.4,1,0,0,9,25,4947.13,3888.09,2087.71
5052.33,,12.4,1,0,0,9,30,4983.81,3945.24,2062.92
5069.28,,12.4,1,0,0,9,35,5052.33,3987.19,2045.49
5076.87,,12.4,1,0,0,9,40,5069.28,4062.37,2035.32
5170.58,,12.4,1,0,0,9,45,5076.87,4094.51,2020.92
5124.0,,12.4,1,0,0,9,50,5170.58,4112.19,2005.98
5127.52,,12.4,1,0,0,9,55,5124.0,4138.98,1990.43
5121.34,,15.2,1,0,0,10,0,5127.52,4196.46,1972.1
5111.27,,15.2,1,0,0,10,5,5121.34,4211.35,1956.69
5203.44,,15.2,1,0,0,10,10,5111.27,4254.06,1942.51
5195.63,,15.2,1,0,0,10,15,5203.44,4274.83,1934.99
5219.58,,15.2,1,0,0,10,20,5195.63,4270.87,1919.79
5204.6,,15.2,1,0,0,10,25,5219.58,4384.07,1911.73
5203.23,,15.2,1,0,0,10,30,5204.6,4439.43,1910.64
5183.25,,15.2,1,0,0,10,35,5203.23,4470.78,1885.26
5154.04,,15.2,1,0,0,10,40,5183.25,4546.58,1880.51
5121.91,,15.2,1,0,0,10,45,5154.04,4601.03,1874.78
5107.69,,15.2,1,0,0,10,50,5121.91,4652.36,1861.22
5075.5,,15.2,1,0,0,10,55,5107.69,4676.08,1869.32
5118.4,,17.7,1,0,0,11,0,5075.5,4749.55,1851.52
4975.91,,17.7,1,0,0,11,5,5118.4,4791.27,1862.05
5007.87,,17.7,1,0,0,11,10,4975.91,4821.48,1854.42
2476.65,,10.4,1,0,0,0,0,5007.87,4852.83,1859.2
2420.93,,10.4,1,0,0,0,5,2476.65,4870.45,1844.52
2389.66,,10.4,1,0,0,0,10,2420.93,4869.29,1836.85
2341.74,,10.4,1,0,0,0,15,2389.66,4920.74,1856.26
2309.23,,10.4,1,0,0,0,20,2341.74,4929.3,1849.87
2273.22,,10.4,1,0,0,0,25,2309.23,4957.58,1852.18
2246.51,,10.4,1,0,0,0,30,2273.22,4954.54,1852.82
2220.24,,10.4,1,0,0,0,35,2246.51,4894.19,1860.07
2196.0,,10.4,1,0,0,0,40,2220.24,4971.39,1867.43
2164.9,,10.4,1,0,0,0,45,2196.0,5011.53,1873.21
2148.13,,10.4,1,0,0,0,50,2164.9,5011.89,1885.11
2110.15,,10.4,1,0,0,0,55,2148.13,4954.56,1900.36
2088.25,,9.5,1,0,0,1,0,2110.15,5019.69,1902.38
2065.44,,9.5,1,0,0,1,5,2088.25,5001.31,1904.09
2054.04,,9.5,1,0,0,1,10,2065.44,4993.49,1922.14
2037.43,,9.5,1,0,0,1,15,2054.04,4987.28,1936.81
2012.12,,9.5,1,0,0,1,20,2037.43,4953.0,1949.58
2013.22,,9.5,1,0,0,1,25,2012.12,4952.56,1964.24
1981.13,,9.5,1,0,0,1,30,2013.22,4958.03,1986.61
1972.67,,9.5,1,0,0,1,35,1981.13,4948.65,1995.39
1969.71,,9.5,1,0,0,1,40,1972.67,4946.31,2030.52
1945.96,,9.5,1,0,0,1,45,1969.71,4913.21,2069.57
1926.39,,9.5,1,0,0,1,50,1945.96,4879.6,2104.97
1916.34,,9.5,1,0,0,1,55,1926.39,4867.87,2155.26
1905.16,,9.5,1,0,0,2,0,1916.34,4900.9,2187.84
1895.34,,9.5,1,0,0,2,5,1905.16,4837.96,2238.7
1873.99,,9.5,1,0,0,2,10,1895.34,4815.27,2109.99
1874.98,,9.5,1,0,0,2,15,1873.99,4812.27,2309.06
1864.1,,9.5,1,0,0,2,20,1874.98,4821.59,2370.62
1849.5,,9.5,1,0,0,2,25,1864.1,4803.37,2410.16
1848.38,,9.5,1,0,0,2,30,1849.5,4807.0,2461.95
1843.81,,9.5,1,0,0,2,35,1848.38,4737.11,2503.56
1830.84,,9.5,1,0,0,2,40,1843.81,4715.0,2566.96
1822.79,,9.5,1,0,0,2,45,1830.84,4693.69,2646.79
1822.86,,9.5,1,0,0,2,50,1822.79,4637.06,2727.04
1806.46,,9.5,1,0,0,2,55,1822.86,4586.76,2809.04
1794.36,,9.6,1,0,0,3,0,1806.46,4480.29,2872.26
1800.62,,9.6,1,0,0,3,5,1794.36,4407.75,2934.76
1801.85,,9.6,1,0,0,3,10,1800.62,4341.98,3031.94
1796.1,,9.6,1,0,0,3,15,1801.85,4307.84,3085.02
1805.0,,9.6,1,0,0,3,20,1796.1,4299.31,3166.79
1804.67,,9.6,1,0,0,3,25,1805.0,4259.32,3241.7
1798.64,,9.6,1,0,0,3,30,1804.67,4209.92,3343.97
1795.41,,9.6,1,0,0,3,35,1798.64,4220.02,3346.73
1802.0,,9.6,1,0,0,3,40,1795.41,4202.14,3455.85
1803.53,,9.6,1,0,0,3,45,1802.0,4242.59,3560.79
1806.88,,9.6,1,0,0,3,50,1803.53,4191.63,3682.37
1808.14,,9.6,1,0,0,3,55,1806.88,4184.35,3764.6
1813.77,,10.0,1,0,0,4,0,1808.14,4149.71,3873.12
1822.66,,10.0,1,0,0,4,5,1813.77,4143.43,3967.17
1825.6,,10.0,1,0,0,4,10,1822.66,4136.04,4076.72
1842.68,,10.0,1,0,0,4,15,1825.6,4089.4,4177.4
1865.96,,10.0,1,0,0,4,20,1842.68,4050.39,4263.91
1882.68,,10.0,1,0,0,4,25,1865.96,4029.14,4335.55
1885.59,,10.0,1,0,0,4,30,1882.68,4034.71,4432.36
1908.83,,10.0,1,0,0,4,35,1885.59,4013.63,4442.99
1924.48,,10.0,1,0,0,4,40,1908.83,3982.29,4536.66
1939.97,,10.0,1,0,0,4,45,1924.48,3973.02,4598.83
1958.27,,10.0,1,0,0,4,50,1939.97,3917.52,4686.72
1980.32,,10.0,1,0,0,4,55,1958.27,3890.41,4737.41
2015.6,,9.9,1,0,0,5,0,1980.32,3883.91,4760.51
2057.79,,9.9,1,0,0,5,5,2015.6,3873.21,4849.86
2095.56,,9.9,1,0,0,5,10,2057.79,3822.58,4877.57
2144.65,,9.9,1,0,0,5,15,2095.56,3792.95,4949.93
2191.15,,9.9,1,0,0,5,20,2144.65,3792.31,4954.43
2224.93,,9.9,1,0,0,5,25,2191.15,3809.62,4957.68
2287.14,,9.9,1,0,0,5,30,2224.93,3784.99,4992.31
2350.15,,9.9,1,0,0,5,35,2287.14,3744.81,5030.46
2407.83,,9.9,1,0,0,5,40,2350.15,3715.75,5077.11
2473.44,,9.9,1,0,0,5,45,2407.83,3702.48,5077.51
2523.65,,9.9,1,0,0,5,50,2473.44,3681.74,5139.51
2566.21,,9.9,1,0,0,5,55,2523.65,3666.79,5311.83
2658.93,,9.2,1,0,0,6,0,2566.21,3670.86,5394.62
2757.09,,9.2,1,0,0,6,5,2658.93,3666.85,5454.99
2842.42,,9.2,1,0,0,6,10,2757.09,3626.38,5519.48
2951.51,,9.2,1,0,0,6,15,2842.42,3625.45,5535.69
3055.11,,9.2,1,0,0,6,20,2951.51,3636.56,5599.25
3128.06,,9.2,1,0,0,6,25,3055.11,3630.03,5628.37
3230.29,,9.2,1,0,0,6,30,3128.06,3646.87,5646.04
3316.14,,9.2,1,0,0,6,35,3230.29,3623.06,5655.49
3405.74,,9.2,1,0,0,6,40,3316.14,3660.9,5694.32
3523.33,,9.2,1,0,0,6,45,3405.74,3617.68,5741.01
3618.48,,9.2,1,0,0,6,50,3523.33,3627.55,5743.65
3667.84,,9.2,1,0,0,6,55,3618.48,3626.37,5644.58
3777.72,,8.9,1,0,0,7,0,3667.84,3653.98,5667.25
3910.81,,8.9,1,0,0,7,5,3777.72,3671.57,5707.24
4022.51,,8.9,1,0,0,7,10,3910.81,3708.16,5709.87
4121.0,,8.9,1,0,0,7,15,4022.51,3716.25,5793.08
4260.26,,8.9,1,0,0,7,20,4121.0,3734.03,5738.93
4363.48,,8.9,1,0,0,7,25,4260.26,3749.1,5796.52
4462.63,,8.9,1,0,0,7,30,4363.48,3761.91,5735.35
4559.06,,8.9,1,0,0,7,35,4462.63,3797.12,5773.03
4661.47,,8.9,1,0,0,7,40,4559.06,3786.99,5743.54
4745.46,,8.9,1,0,0,7,45,4661.47,3853.68,5672.08
4769.35,,8.9,1,0,0,7,50,4745.46,3863.51,5708.57
4788.29,,8.9,1,0,0,7,55,4769.35,3891.34,5719.43
4788.93,,9.8,1,0,0,8,0,4788.29,3907.54,5745.3
4771.1,,9.8,1,0,0,8,5,4788.93,3985.7,5685.29
4819.71,,9.8,1,0,0,8,10,4771.1,3951.14,5726.93
4810.03,,9.8,1,0,0,8,15,4819.71,3991.4,5701.57
4834.12,,9.8,1,0,0,8,20,4810.03,4025.24,5704.23
4828.32,,9.8,1,0,0,8,25,4834.12,4035.52,5625.62
4774.1,,9.8,1,0,0,8,30,4828.32,4037.58,5564.2
4776.24,,9.8,1,0,0,8,35,4774.1,4025.1,5516.12
4773.76,,9.8,1,0,0,8,40,4776.24,4035.54,5486.74
4773.62,,9.8,1,0,0,8,45,4773.76,4031.77,5477.3
4733.59,,9.8,1,0,0,8,50,4773.62,4006.92,5393.82
4715.1,,9.8,1,0,0,8,55,4733.59,4002.87,5315.86
4751.53,,11.6,1,0,0,9,0,4715.1,3977.22,5294.23
4769.3,,11.6,1,0,0,9,5,4751.53,3988.73,5246.78
4785.15,,11.6,1,0,0,9,10,4769.3,3954.32,5274.5
4819.87,,11.6,1,0,0,9,15,4785.15,3956.53,5203.21
4837.0,,11.6,1,0,0,9,20,4819.87,3954.9,5149.38
4940.69,,11.6,1,0,0,9,25,4837.0,3971.61,5134.64
4941.24,,11.6,1,0,0,9,30,4940.69,3926.15,5044.95
5002.05,,11.6,1,0,0,9,35,4941.24,3946.31,4996.57
5001.33,,11.6,1,0,0,9,40,5002.05,3901.33,4950.97
5033.93,,11.6,1,0,0,9,45,5001.33,3904.13,4824.9
5104.05,,11.6,1,0,0,9,50,5033.93,3908.74,4771.36
5120.47,,11.6,1,0,0,9,55,5104.05,3902.79,4768.31
5156.31,,13.4,1,0,0,10,0,5120.47,3867.07,4705.71
5133.4,,13.4,1,0,0,10,5,5156.31,3836.46,4665.96
5166.16,,13.4,1,0,0,10,10,5133.4,3831.99,4582.67
5218.96,,13.4,1,0,0,10,15,5166.16,3806.01,4570.99
5188.5,,13.4,1,0,0,10,20,5218.96,3822.69,4548.53
5235.24,,13.4,1,0,0,10,25,5188.5,3791.03,4546.38
5261.8,,13.4,1,0,0,10,30,5235.24,3785.69,4507.12
5168.74,,13.4,1,0,0,10,35,5261.8,3782.68,4486.83
5221.51,,13.4,1,0,0,10,40,5168.74,3783.07,4496.29
5201.83,,13.4,1,0,0,10,45,5221.51,3760.96,4488.1
5185.17,,13.4,1,0,0,10,50,5201.83,3775.79,4447.21
5202.49,,13.4,1,0,0,10,55,5185.17,3736.19,4416.66
5175.96,,17.1,1,0,0,11,0,5202.49,3699.58,4430.69
5099.94,,17.1,1,0,0,11,5,5175.96,3701.85,4422.78
5099.16,,17.1,1,0,0,11,10,5099.94,3643.38,4375.82
5040.26,,17.1,1,0,0,11,15,5099.16,3661.31,4396.73
5024.95,,17.1,1,0,0,11,20,5040.26,3642.02,4360.31
5008.74,,17.1,1,0,0,11,25,5024.95,3657.54,4392.25
4993.48,,17.1,1,0,0,11,30,5008.74,3636.21,4397.15
4927.42,,17.1,1,0,0,11,35,4993.48,3592.37,4326.5
4911.16,,17.1,1,0,0,11,40,4927.42,3570.35,4321.22
4902.06,,17.1,1,0,0,11,45,4911.16,3606.21,4274.12
4918.93,,17.1,1,0,0,11,50,4902.06,3560.5,4271.38
4905.83,,17.1,1,0,0,11,55,4918.93,3497.42,4265.33
4896.79,,19.3,1,0,0,12,0,4905.83,3509.75,4212.78
4856.7,,19.3,1,0,0,12,5,4896.79,3417.79,4196.18
4825.99,,19.3,1,0,0,12,10,4856.7,3385.44,4196.7
4755.18,,19.3,1,0,0,12,15,4825.99,3353.44,4173.33
4782.54,,19.3,1,0,0,12,20,4755.18,3332.04,4214.91
4706.34,,19.3,1,0,0,12,25,4782.54,3260.77,4144.03
4686.89,,19.3,1,0,0,12,30,4706.34,3246.88,4130.67
4647.81,,19.3,1,0,0,12,35,4686.89,3174.65,4090.39
4609.22,,19.3,1,0,0,12,40,4647.81,3168.3,4123.92
4585.9,,19.3,1,0,0,12,45,4609.22,2431.72,4146.31
4539.65,,19.3,1,0,0,12,50,4585.9,2405.12,4101.0
4493.91,,19.3,1,0,0,12,55,4539.65,2373.64,4084.36
4382.04,,20.7,1,0,0,13,0,4493.91,2342.11,4094.85
4316.82,,20.7,1,0,0,13,5,4382.04,2291.18,4111.61
4264.77,,20.7,1,0,0,13,10,4316.82,2254.2,4154.65
4240.95,,20.7,1,0,0,13,15,4264.77,2236.62,4097.6
4226.8,,20.7,1,0,0,13,20,4240.95,2198.5,4084.22
4183.6,,20.7,1,0,0,13,25,4226.8,2158.59,4098.51
4160.86,,20.7,1,0,0,13,30,4183.6,2133.94,4101.24
4153.41,,20.7,1,0,0,13,35,4160.86,2101.95,4110.16
4186.32,,20.7,1,0,0,13,40,4153.41,2079.43,4113.11
4177.62,,20.7,1,0,0,13,45,4186.32,2052.0,4142.12
4186.65,,20.7,1,0,0,13,50,4177.62,2016.94,4162.74
4157.25,,20.7,1,0,0,13,55,4186.65,2003.04,4179.88
4175.64,,21.0,1,0,0,14,0,4157.25,1978.36,4185.64
4122.25,,21.0,1,0,0,14,5,4175.64,1969.76,4184.24
4127.47,,21.0,1,0,0,14,10,4122.25,1945.19,4222.67
4131.72,,21.0,1,0,0,14,15,4127.47,1936.05,4232.65
4165.46,,21.0,1,0,0,14,20,4131.72,1908.99,4262.32
4143.59,,21.0,1,0,0,14,25,4165.46,1912.24,4271.58
4117.5,,21.0,1,0,0,14,30,4143.59,1877.36,4314.5
4145.41,,21.0,1,0,0,14,35,4117.5,1872.74,4277.02
4116.61,,21.0,1,0,0,14,40,4145.41,1855.47,4333.6
4125.73,,21.0,1,0,0,14,45,4116.61,1859.98,4344.74
4152.76,,21.0,1,0,0,14,50,4125.73,1850.46,4396.04
4087.92,,21.0,1,0,0,14,55,4152.76,1832.0,4363.4
4100.45,,20.9,1,0,0,15,0,4087.92,1825.4,4396.32
4137.98,,20.9,1,0,0,15,5,4100.45,1819.71,4387.88
4096.8,,20.9,1,0,0,15,10,4137.98,1797.34,4364.43
4079.03,,20.9,1,0,0,15,15,4096.8,1788.36,4356.01
4084.15,,20.9,1,0,0,15,20,4079.03,1786.87,4381.89
4061.55,,20.9,1,0,0,15,25,4084.15,1774.89,4338.43
4064.59,,20.9,1,0,0,15,30,4061.55,1766.41,4315.89
4044.44,,20.9,1,0,0,15,35,4064.59,1757.44,4369.83
4011.11,,20.9,1,0,0,15,40,4044.44,1754.16,4333.79
4014.97,,20.9,1,0,0,15,45,4011.11,1752.98,4265.67
3985.06,,20.9,1,0,0,15,50,4014.97,1741.35,4294.93
3949.05,,20.9,1,0,0,15,55,3985.06,1746.12,4256.37
4016.33,,20.4,1,0,0,16,0,3949.05,1739.65,4233.22
3977.54,,20.4,1,0,0,16,5,4016.33,1747.41,4298.3
3928.8,,20.4,1,0,0,16,10,3977.54,1748.73,4267.0
3986.38,,20.4,1,0,0,16,15,3928.8,1750.43,4234.84
3933.72,,20.4,1,0,0,16,20,3986.38,1744.4,4237.17
3919.48,,20.4,1,0,0,16,25,3933.72,1742.87,4208.0
